EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6,EMG_7,EMG_8,Gyro_1,Gyro_2,Gyro_3,Accel_1,Accel_2,Accel_3,Word_Signed
7,14,15,14,9,6,22,5,8,8,2,4.69,-9.02,42.4,w
8,17,13,16,9,6,20,10,8,8,2,1.56,-5.39,41.7,w
11,16,13,15,10,6,18,9,8,7,2,7.5,-9.16,42.6,w
12,14,9,15,10,7,13,9,8,7,1,8.59,-6.64,42.6,w
11,12,11,14,6,4,12,11,8,7,1,11.5,-9.65,39.7,w
10,7,10,9,6,4,12,13,8,7,1,18.4,-13.6,45.3,w
9,8,12,7,4,3,6,12,8,7,1,6.05,-10.5,43.8,w
9,7,14,5,3,4,7,13,8,7,1,13.2,-10.4,40.9,w
11,7,13,4,2,3,7,14,8,7,1,10.2,-5.45,42,w
15,5,14,2,2,4,7,10,8,7,1,10.2,-5.45,42,w
11,4,14,2,1,5,8,11,8,7,1,10.2,-5.45,42,w
11,4,16,2,1,5,8,11,8,7,1,10.2,-5.45,42,w
14,6,16,1,1,6,10,9,8,7,1,10.2,-5.45,42,w
14,6,15,1,1,6,9,8,8,7,1,10.2,-5.45,42,w
15,6,14,1,1,8,8,8,8,7,1,10.2,-5.45,42,w
16,5,13,1,1,7,9,7,8,7,1,10.2,-5.45,42,w
14,7,14,1,1,8,12,6,8,7,1,10.2,-5.45,42,w
10,7,14,1,1,7,11,7,8,7,1,10.2,-5.45,42,w
0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE
3,3,3,3,3,3,3,3,7,7,1,9.8,-15.3,38.2,w
3,3,3,3,3,3,3,3,7,7,1,10,-15,37.9,w
3,3,3,3,3,3,3,3,7,7,1,10.5,-15.8,38.3,w
3,3,3,3,3,3,3,3,7,7,1,9.96,-15.3,38.4,w
3,1,1,1,1,4,4,4,7,7,1,9.9,-14.8,38,w
3,1,1,0,1,3,4,4,7,7,1,10.1,-15,37.3,w
3,1,1,0,1,3,4,4,7,7,1,10.4,-14.7,37.6,w
3,1,1,0,1,4,5,4,7,7,1,10.3,-14.9,37.4,w
4,0,1,0,1,4,6,4,7,7,1,10.4,-15.5,37.6,w
4,0,1,0,1,4,7,5,7,7,1,9.96,-15.1,37.8,w
3,0,1,0,1,2,7,4,7,7,1,10.4,-15.2,39.3,w
4,0,2,2,1,2,7,4,7,7,1,10.2,-13.9,40.6,w
4,0,3,3,1,3,6,3,7,7,1,9.79,-11.9,40.7,w
3,0,10,5,1,3,6,2,7,7,1,11.2,-14.5,40.7,w
3,1,10,6,2,3,5,2,7,7,1,13.4,-14.4,36.8,w
3,1,12,7,4,2,4,2,7,7,1,14.5,-24.1,39.2,w
2,5,20,11,4,2,2,2,8,7,2,10.4,-18.5,41.9,w
3,6,22,10,4,3,2,4,8,7,2,2.68,-15.9,43,w
4,7,27,13,4,3,3,6,8,8,2,0.469,-14.2,41.3,w
4,7,27,13,4,3,2,6,8,8,2,-0.43,-8.79,38.7,w
6,7,26,12,4,3,3,7,8,8,2,1.86,-9.38,36.7,w
7,8,23,12,5,3,5,9,8,8,2,2.91,-7.11,37.1,w
7,8,25,12,5,4,13,12,8,8,3,6.6,-6,37.2,w
8,9,33,13,4,3,18,17,8,8,3,9.82,-7.73,38.3,w
11,7,27,11,4,3,25,18,8,8,3,9.61,-6.05,39.1,w
9,6,26,15,6,3,36,22,8,8,3,9.06,-5.53,39.9,w
10,6,21,13,6,4,43,24,8,7,4,11.4,-5.88,40.4,w
13,7,26,16,8,5,45,34,8,7,4,11.8,-3.93,41.4,w
13,7,37,20,10,5,47,35,8,7,4,12.2,-3.36,41.5,w
15,6,45,21,9,6,51,35,8,7,4,12.4,-3.93,41.4,w
19,7,46,20,10,6,46,33,8,7,4,12.6,-5.08,42.4,w
19,7,48,21,9,7,46,28,8,7,5,11.3,-3.89,41.9,w
19,7,49,21,10,7,47,28,8,7,5,10.3,-5.9,43.8,w
19,8,57,16,16,13,47,32,8,7,5,11.6,-2.85,44,w
19,7,66,18,24,16,42,28,8,7,5,12,-3.11,42.9,w
17,7,61,14,23,16,56,20,8,8,5,10.2,-2.48,42.3,w
18,9,59,13,23,19,58,21,8,8,5,6.05,-0.586,39.7,w
16,8,49,10,25,16,55,19,9,9,5,-1.84,3.18,37.5,w
12,9,50,11,24,16,58,22,9,9,5,-6.74,4.55,34.2,w
11,8,49,10,24,16,58,25,9,10,4,-9.26,6.78,34.7,w
9,7,45,8,23,16,62,26,9,10,4,-13.4,4.98,35.7,w
9,7,37,9,16,9,54,17,9,10,4,-8.98,-0.0781,37.2,w
8,8,33,7,9,7,56,18,9,10,4,-13,2.87,37.8,w
10,7,41,8,9,6,47,17,9,10,4,-7.52,0,37.7,w
8,6,38,7,7,3,44,13,9,10,4,-7.32,-0.84,38.9,w
8,6,36,7,5,4,45,14,9,9,4,-1.09,-1.91,39.8,w
8,5,31,7,5,4,40,12,9,9,4,2.7,-0.82,40.2,w
8,4,24,6,6,4,35,17,9,8,4,3.77,-2.07,42.1,w
7,5,25,6,6,5,28,17,9,8,4,7.66,-1.8,43.7,w
7,4,31,9,8,6,25,17,9,8,4,9.53,-1.78,43.3,w
8,4,28,12,8,4,23,18,9,7,4,9.98,-2.23,43.9,w
6,4,24,11,9,4,23,18,8,7,4,9.32,0.0195,44,w
5,4,19,10,13,7,23,19,8,7,4,10.5,-1.07,42.7,w
5,5,26,12,14,7,22,25,8,7,4,10.9,-3.16,44.2,w
5,6,26,13,15,8,27,25,8,7,4,11.8,-0.195,42.3,w
6,5,24,16,16,8,32,18,8,7,4,12.5,-3.54,42,w
6,7,23,16,19,8,26,17,8,7,4,12,-2.91,42.4,w
6,6,17,14,21,10,30,16,8,7,5,12.2,-3.96,42.6,w
4,6,19,13,21,10,31,16,8,7,5,11.6,-4.06,42.6,w
4,5,16,13,22,12,27,15,8,7,5,11.1,-5.35,42.8,w
4,5,21,14,18,10,27,16,8,7,5,8.98,-6.48,43.2,w
4,7,19,13,18,11,25,10,8,8,5,7.79,-4.77,42.2,w
4,6,22,12,17,13,21,9,8,8,5,5.72,-4.88,41.8,w
3,6,24,11,15,13,17,11,8,8,5,4.38,-2.62,41.2,w
3,5,24,10,13,14,17,11,8,9,5,-0.391,-0.742,39,w
4,5,30,11,9,16,20,13,8,9,5,-3.93,-0.156,40.2,w
4,5,26,8,11,17,18,11,9,10,5,-6.93,2.95,36.3,w
5,6,27,9,9,17,21,12,9,10,4,-7.34,1.11,37.1,w
5,5,22,7,12,18,21,11,9,10,4,-9.41,0.43,36.2,w
5,3,23,8,11,16,21,10,9,10,4,-9.24,1.86,37.3,w
5,3,20,9,13,13,21,9,9,10,4,-8.09,-2.99,38.3,w
5,3,17,9,12,12,21,8,8,10,4,-6.91,-2.42,39.3,w
5,4,17,10,11,11,21,7,8,9,4,-3.69,-3.75,39.3,w
4,6,13,8,9,6,15,6,8,9,3,-1.46,-2.7,41.2,w
4,5,16,9,6,5,15,6,8,9,3,1.89,-3.42,41.5,w
2,6,22,10,7,4,9,5,8,9,3,1.21,-1.89,42.2,w
3,9,23,10,4,2,7,6,8,8,3,3.03,-3.55,43.4,w
2,9,22,10,3,2,7,6,8,8,3,1.11,-4.8,42.8,w
4,9,24,9,3,2,6,7,8,8,2,4.2,-6.8,43.2,w
3,11,26,8,3,2,5,7,8,8,2,1.82,-3.46,43,w
3,11,26,8,4,2,5,8,8,8,2,5.41,-9.92,43.5,w
4,11,25,10,6,4,4,7,8,8,2,5.27,-9.02,43,w
5,11,22,10,6,5,5,8,8,8,2,5.27,-9.02,43,w
7,11,16,9,6,5,5,13,8,8,2,5.27,-9.02,43,w
8,8,13,8,6,6,7,13,8,8,2,5.27,-9.02,43,w
8,11,9,7,6,6,7,17,8,8,2,5.27,-9.02,43,w
7,12,7,6,5,7,11,16,8,8,2,5.27,-9.02,43,w
8,11,5,6,5,7,14,19,8,8,2,5.27,-9.02,43,w
8,10,6,6,4,8,15,21,8,8,2,5.27,-9.02,43,w
8,10,6,3,2,8,17,21,8,8,2,5.27,-9.02,43,w
7,11,7,2,2,7,16,21,8,8,2,5.27,-9.02,43,w
5,10,8,2,1,7,16,16,8,8,2,5.27,-9.02,43,w
5,10,8,2,1,7,17,16,8,8,2,5.27,-9.02,43,w
8,10,10,3,0,8,20,13,8,8,2,5.27,-9.02,43,w
9,9,9,3,0,7,18,12,8,8,2,5.27,-9.02,43,w
9,8,10,4,1,7,14,13,8,8,2,5.27,-9.02,43,w
10,9,17,5,1,7,14,12,8,8,2,5.27,-9.02,43,w
10,8,19,7,1,6,12,10,8,8,2,5.27,-9.02,43,w
10,7,19,8,1,7,12,9,8,7,1,10.8,-3.69,40.5,w
13,7,18,7,1,9,13,10,8,7,1,11.1,-3.09,40.3,w
0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE
3,3,3,3,3,3,3,3,7,7,1,10.3,-13.7,37.5,w
3,3,3,3,3,3,3,3,7,7,1,10,-15,38.3,w
3,3,3,3,3,3,3,3,7,7,1,10,-14.2,39.2,w
3,3,3,3,3,3,3,3,7,7,1,9.92,-13.9,39.8,w
8,1,4,4,2,6,6,10,7,7,1,9.45,-12.5,39.4,w
8,1,3,4,2,5,6,13,7,7,1,11,-14.4,40.5,w
7,1,4,3,2,4,5,12,7,7,1,11.3,-13.4,38.7,w
6,1,5,4,2,4,4,13,7,7,1,11.1,-16.6,35.8,w
4,1,7,4,3,4,4,13,8,7,1,11.3,-14.6,34.3,w
4,1,7,5,3,3,3,10,8,7,1,11,-14.8,35.8,w
4,1,7,4,3,3,2,12,8,7,1,11.3,-14.3,38.4,w
5,3,9,6,4,3,2,11,8,7,1,9.86,-13.4,40.7,w
3,3,11,6,6,4,2,10,8,7,1,12.2,-13.7,41.2,w
3,5,16,7,6,4,2,7,8,7,1,12.2,-13.7,41.2,w
5,5,20,8,6,4,3,8,8,7,1,12.2,-13.7,41.2,w
5,5,18,8,5,4,3,7,8,7,1,12.2,-13.7,41.2,w
7,6,23,9,5,4,5,10,8,7,1,12.2,-13.7,41.2,w
9,7,32,8,5,5,5,10,8,7,1,12.2,-13.7,41.2,w
9,8,33,9,6,5,5,13,8,7,1,12.2,-13.7,41.2,w
9,6,40,9,5,5,6,13,8,7,1,12.2,-13.7,41.2,w
10,8,38,10,3,4,6,15,8,7,1,12.2,-13.7,41.2,w
10,9,33,11,3,3,7,15,8,7,1,12.2,-13.7,41.2,w
8,9,30,11,5,6,16,17,8,7,1,12.2,-13.7,41.2,w
7,9,37,11,5,5,20,15,8,7,1,12.2,-13.7,41.2,w
6,9,31,11,8,6,17,16,8,7,1,12.2,-13.7,41.2,w
5,9,23,12,7,5,20,21,8,7,1,12.2,-13.7,41.2,w
5,9,22,12,7,5,24,20,8,7,1,12.2,-13.7,41.2,w
6,8,21,11,7,5,24,23,8,7,1,12.2,-13.7,41.2,w
8,6,21,10,7,5,33,22,8,7,1,12.2,-13.7,41.2,w
8,5,23,9,8,5,33,22,8,7,1,12.2,-13.7,41.2,w
10,5,22,12,9,3,29,19,8,7,1,12.2,-13.7,41.2,w
13,7,15,11,15,5,25,28,8,7,1,12.2,-13.7,41.2,w
12,9,27,13,13,5,31,27,8,7,1,12.2,-13.7,41.2,w
11,9,25,12,20,6,29,22,8,7,1,12.2,-13.7,41.2,w
12,9,27,14,23,10,24,23,8,7,1,12.2,-13.7,41.2,w
11,11,26,16,27,10,27,21,8,7,1,12.2,-13.7,41.2,w
9,13,30,16,28,11,18,20,8,7,1,12.2,-13.7,41.2,w
9,12,32,16,28,12,21,28,8,7,1,12.2,-13.7,41.2,w
7,13,32,14,27,12,17,35,8,7,1,12.2,-13.7,41.2,w
5,10,38,14,24,11,17,28,8,7,1,12.2,-13.7,41.2,w
5,9,27,14,23,12,13,26,8,7,1,12.2,-13.7,41.2,w
6,10,36,17,17,11,18,30,8,7,1,12.2,-13.7,41.2,w
5,10,46,15,15,7,19,27,8,7,1,12.2,-13.7,41.2,w
6,8,40,13,12,8,14,28,8,7,1,12.2,-13.7,41.2,w
6,7,37,13,11,7,15,29,8,7,1,12.2,-13.7,41.2,w
7,7,34,13,11,7,12,21,8,7,1,12.2,-13.7,41.2,w
8,7,35,11,11,7,13,17,8,7,1,12.2,-13.7,41.2,w
7,7,33,12,8,7,22,17,8,7,1,12.2,-13.7,41.2,w
7,5,32,9,8,8,26,21,8,7,1,12.2,-13.7,41.2,w
6,3,23,6,8,7,22,17,8,7,1,12.2,-13.7,41.2,w
8,2,24,6,9,7,20,21,8,7,1,12.2,-13.7,41.2,w
8,3,24,7,9,7,21,21,8,7,1,12.2,-13.7,41.2,w
9,5,36,9,10,7,25,23,8,7,1,12.2,-13.7,41.2,w
7,5,39,9,11,8,23,24,8,7,1,12.2,-13.7,41.2,w
8,5,41,9,10,6,28,21,8,7,1,12.2,-13.7,41.2,w
7,6,40,9,10,6,24,21,8,7,1,12.2,-13.7,41.2,w
7,6,52,11,10,6,20,19,8,7,1,12.2,-13.7,41.2,w
8,6,54,12,10,6,19,18,8,7,1,12.2,-13.7,41.2,w
6,8,48,11,10,7,22,14,8,7,5,12.9,-6.35,41.9,w
5,9,52,14,19,10,22,14,8,7,5,12.1,-7.64,43.5,w
5,7,39,15,29,15,23,12,8,7,5,9.9,-8.77,44.1,w
5,7,43,17,33,14,25,14,8,7,5,11,-8.13,43.7,w
5,6,39,17,43,19,22,15,8,8,5,8.28,-7.87,43,w
5,7,38,21,49,23,29,17,8,8,5,5.64,-5.74,42.3,w
5,7,33,21,50,25,30,17,8,8,5,3.34,-6.66,39.9,w
7,7,33,21,50,28,37,18,8,9,5,-0.156,-5.78,40.4,w
7,7,30,28,56,29,37,19,8,9,5,-3.5,-2.01,38.3,w
9,5,26,25,49,25,41,18,8,9,5,-5.12,-1.15,37.3,w
7,9,32,21,42,21,36,21,8,10,5,-7.54,-0.273,37.4,w
8,8,27,19,35,21,39,18,8,10,4,-6.05,-0.82,38.7,w
7,8,31,20,25,17,34,16,8,10,4,-6.58,0.625,39.4,w
7,8,30,15,19,12,28,13,8,10,4,-5.64,-3.95,39.2,w
8,7,23,16,20,10,24,11,8,10,4,-4.36,-3.89,38.9,w
7,7,24,16,20,6,17,11,8,10,4,-4.36,-3.89,38.9,w
6,7,22,9,12,6,15,9,8,10,4,-4.36,-3.89,38.9,w
4,7,21,12,13,6,11,7,8,10,4,-4.36,-3.89,38.9,w
5,5,17,12,9,6,11,4,8,10,4,-4.36,-3.89,38.9,w
6,5,15,12,10,5,7,3,8,10,4,-4.36,-3.89,38.9,w
6,7,12,11,8,5,7,7,8,10,4,-4.36,-3.89,38.9,w
6,9,22,13,8,5,3,8,8,10,4,-4.36,-3.89,38.9,w
5,9,28,11,6,5,3,11,8,7,2,9.96,-5.2,41.7,w
5,10,26,12,6,5,3,12,8,7,2,11.4,-9.98,41.4,w
7,10,26,13,7,5,3,12,8,7,1,10.9,-5.88,40.1,w
8,11,25,9,5,6,6,15,8,7,1,23.3,2.68,44.6,w
7,10,22,9,5,6,11,18,8,7,1,4.32,-3.4,41.4,w
7,11,21,8,5,6,13,19,8,7,1,9.71,-11.6,40.3,w
8,8,20,8,5,9,13,15,8,7,1,8.36,-0.898,42.2,w
8,6,10,6,5,9,16,15,8,7,1,11.3,-5.21,41.3,w
10,7,4,5,4,8,16,12,8,7,1,10,-5.33,40.7,w
10,6,3,4,3,8,17,12,8,7,1,10.2,-5.14,40.5,w
8,5,2,3,2,9,18,12,8,7,1,10.5,-5.29,39.5,w
7,4,2,2,2,8,15,9,8,7,1,10.7,-4.73,40.3,w
7,4,1,1,1,9,10,7,8,7,1,10.1,-5.14,40.9,w
8,4,2,1,1,9,8,6,8,7,1,10.5,-4.61,41,w
8,4,2,1,1,8,8,7,8,7,1,10.6,-4.94,41,w
7,4,2,2,1,9,7,7,8,7,1,10.8,-4.3,40.7,w
5,3,2,2,1,8,8,8,8,7,1,10.7,-4.18,40.4,w
6,2,2,2,1,8,7,6,8,7,1,10.5,-4.73,40.6,w
7,2,2,1,1,7,7,9,8,7,1,10.2,-4.12,40.6,w
6,2,1,2,1,7,7,10,8,7,1,10.6,-4.28,40.5,w
0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE
3,3,3,3,3,3,3,3,7,7,1,11,-15.4,37.9,w
3,3,3,3,3,3,3,3,7,7,1,11,-15.4,37.9,w
3,3,3,3,3,3,3,3,7,7,1,11,-15.4,37.9,w
3,3,3,3,3,3,3,3,7,7,1,11,-15.4,37.9,w
4,9,26,6,2,1,4,9,7,7,1,11,-15.4,37.9,w
3,9,25,8,3,2,4,9,7,7,1,11,-15.4,37.9,w
4,9,28,9,5,4,3,9,7,7,2,12.8,-17.9,37.5,w
4,8,26,10,5,4,3,8,7,7,2,17.4,-22.9,41.7,w
4,8,24,10,5,4,3,7,7,7,2,8.81,-21.1,40.8,w
4,8,20,9,6,4,4,7,8,7,2,6.04,-20.8,42.6,w
5,7,19,10,7,5,5,9,8,8,2,0.645,-14.7,42.1,w
4,8,20,10,7,5,4,11,8,8,2,0.879,-13.8,40.1,w
4,6,24,11,6,5,5,10,8,8,2,0.0391,-11.3,39.5,w
4,5,23,12,8,4,5,9,8,8,3,0.0586,-7.93,38.3,w
4,4,19,12,8,3,6,8,8,8,3,0.352,-6.91,37.6,w
4,5,19,11,7,4,9,8,8,8,3,3.38,-6.86,37.1,w
6,5,19,15,8,4,9,10,8,8,3,6.33,-6.78,37.2,w
8,6,15,14,8,4,11,17,8,8,3,9.96,-5.92,37.9,w
8,7,19,14,7,4,15,16,8,8,3,11.2,-3.52,38.7,w
16,8,19,15,7,4,23,22,8,7,3,14.7,-5.88,39.7,w
15,8,14,15,9,7,28,27,8,7,4,13.1,-2.71,40.7,w
17,10,12,14,9,7,34,30,8,7,4,14,-1.39,41.1,w
18,9,14,11,10,8,40,31,8,7,4,13.9,-5.35,41.9,w
18,10,14,12,12,8,40,34,8,7,4,11.9,-3.24,41.4,w
19,10,16,8,12,9,43,34,8,7,4,12,-3.38,41.1,w
18,10,23,9,11,9,45,35,8,7,5,9.22,-5.49,41.8,w
17,11,19,10,11,9,44,37,8,7,5,10.4,-3.32,41.7,w
11,8,20,8,14,11,42,31,8,7,5,8.98,-5.8,42,w
13,8,20,11,15,12,39,27,8,7,5,10.9,-3.87,42.4,w
12,7,22,14,20,13,36,24,8,7,5,11.2,-6.05,42.4,w
12,7,21,14,22,14,30,23,8,8,5,7.15,-3.44,40.5,w
12,7,21,19,28,18,29,22,8,8,5,3.71,-2.85,40.5,w
9,11,18,20,27,18,28,22,8,9,5,0.625,-2.25,40.3,w
9,9,14,22,28,18,24,12,8,9,5,-3.34,-0.703,38.4,w
8,9,15,22,29,17,19,10,8,9,5,-4.96,-0.762,37.2,w
10,11,18,25,29,17,14,7,9,10,5,-10.9,2.13,37.8,w
10,11,25,22,26,12,13,9,9,10,5,-7.32,0.332,37.7,w
13,11,29,19,20,11,13,10,9,10,4,-11.9,5.74,38.1,w
11,11,27,20,17,10,15,9,9,10,4,-12.2,-0.586,39.6,w
11,11,29,13,9,5,17,8,9,10,4,-13.5,0.879,37.5,w
12,7,29,13,11,6,16,10,9,10,4,-5.76,-2.77,38.6,w
15,7,31,12,11,6,18,11,8,9,4,-3.03,-5.1,39.2,w
16,7,34,11,10,6,18,15,8,9,4,-4.08,-4.28,40.7,w
12,5,33,10,7,5,20,18,8,9,4,4.32,-8.55,43.5,w
12,6,27,9,7,5,23,16,8,8,4,3.63,-3.91,42.3,w
8,6,23,9,10,6,22,21,8,8,4,8.05,-5.53,43.7,w
8,5,24,11,9,5,25,24,8,8,4,8.16,-2.73,43,w
8,5,30,13,8,5,23,23,8,7,4,9.26,-3.34,42.1,w
7,5,29,14,7,6,30,24,8,7,4,9.82,-3.75,43.4,w
4,7,25,13,6,6,29,23,8,7,4,11.4,-5.12,42,w
3,8,22,12,5,6,32,21,8,7,4,10.9,-5.2,42.3,w
3,10,24,10,6,6,36,20,8,7,5,11.3,-3.18,41.7,w
3,8,23,12,6,7,39,20,8,7,5,12,-5.21,42.1,w
3,9,23,9,6,6,38,18,8,7,5,13.1,-6.7,42.1,w
3,9,23,12,9,9,36,16,8,7,5,9.61,-6.45,43.1,w
3,8,17,13,10,8,38,20,8,7,5,11.7,-7.05,43.6,w
4,8,20,17,12,10,30,18,8,7,5,8.63,-7.97,42.2,w
5,7,23,22,13,12,36,20,8,8,5,8.24,-5.8,41,w
4,8,23,28,29,20,38,21,8,8,5,3.09,-4.32,40.2,w
4,6,21,30,33,20,34,20,8,9,5,0.977,-4.28,40.8,w
5,7,24,38,38,23,30,20,8,9,5,-1.84,-3.3,39.1,w
5,6,22,38,43,26,34,19,8,9,5,-4.63,-2.19,40.1,w
5,7,23,34,40,24,34,17,8,9,5,-4.86,-0.723,37.7,w
6,7,25,30,41,24,34,13,8,10,5,-3.71,-1.52,38.8,w
5,9,23,25,40,21,35,12,9,10,5,-5.25,0.547,37.7,w
5,9,19,20,39,19,27,9,9,10,4,-8.09,-0.605,38.3,w
4,8,21,14,23,10,24,7,9,10,4,-5.29,0.938,36,w
4,9,22,12,19,10,23,7,8,10,4,-5,-2.97,39.5,w
4,11,17,7,13,6,19,6,8,9,3,-2.87,-4.55,41.6,w
5,12,16,9,5,3,13,5,8,9,3,-1.93,-3.18,43.1,w
5,12,18,10,6,3,10,5,8,9,3,-1.93,-3.18,43.1,w
5,12,15,9,4,3,6,6,8,9,3,-1.93,-3.18,43.1,w
5,11,16,12,3,3,4,8,8,9,3,-1.93,-3.18,43.1,w
5,12,15,12,4,3,5,8,8,9,3,-1.93,-3.18,43.1,w
6,12,18,13,4,3,4,7,8,9,3,-1.93,-3.18,43.1,w
7,12,15,13,4,2,3,8,8,9,3,-1.93,-3.18,43.1,w
7,10,17,9,3,3,6,11,8,9,3,-1.93,-3.18,43.1,w
7,12,21,8,4,3,9,16,8,7,2,11.1,-9.86,40,w
6,10,16,7,2,3,13,18,8,7,1,13.9,-20.7,42.5,w
7,10,17,6,2,6,13,22,8,7,1,-0.313,-10.5,42,w
8,9,16,4,2,6,13,23,8,7,1,15.3,-5.27,40.6,w
8,8,16,3,1,6,16,25,8,7,1,9.45,-4.12,40.6,w
7,7,11,2,2,6,16,26,8,7,1,11,-8.13,40.7,w
10,6,11,2,2,9,16,25,8,7,1,9.8,-7.48,39.5,w
9,5,8,2,1,10,18,23,8,7,1,10.5,-6.25,39.6,w
9,3,5,1,1,9,16,19,8,7,1,10.7,-6.09,40.2,w
8,5,5,1,1,9,15,19,8,7,1,10.1,-5.72,40.4,w
6,5,4,2,1,7,14,17,8,7,1,10.1,-6.8,40.7,w
5,5,3,2,1,8,17,14,8,7,1,10.4,-6.11,40.5,w
5,5,2,1,1,8,15,11,8,7,1,10.5,-6.76,40.4,w
5,6,2,2,1,9,19,11,8,7,1,10.4,-6.74,40,w
1,7,2,1,1,7,20,12,8,7,1,10.3,-6.31,40.2,w
7,7,2,1,1,6,16,12,8,7,1,10.5,-6.33,40.3,w
8,8,2,1,1,7,17,11,8,7,1,10.3,-6.27,40.5,w
11,5,1,1,1,6,14,13,8,7,1,10.4,-6.56,40.3,w
11,5,2,1,1,6,17,11,8,7,1,10.3,-6.29,40,w
12,5,1,1,1,6,14,12,8,7,1,10.3,-6.33,40,w
12,4,1,1,1,7,16,11,8,7,1,10.6,-6.41,40.1,w
18,2,1,1,1,6,12,12,8,7,1,10.1,-6.15,40.5,w
19,2,1,1,1,7,14,10,8,7,1,10.1,-6.37,40.5,w
0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE
3,3,3,3,3,3,3,3,7,7,1,9.61,-15,37,w
3,3,3,3,3,3,3,3,7,7,1,9.61,-15,37,w
3,3,3,3,3,3,3,3,7,7,1,9.61,-15,37,w
3,3,3,3,3,3,3,3,7,7,1,9.61,-15,37,w
6,4,6,6,1,5,6,14,7,7,1,9.61,-15,37,w
5,3,5,7,1,6,6,16,7,7,1,9.61,-15,37,w
5,3,6,6,1,5,5,16,7,7,1,9.61,-15,37,w
6,3,6,6,1,6,9,22,7,7,1,9.61,-15,37,w
5,2,5,5,1,5,11,23,7,7,1,9.61,-15,37,w
6,2,7,6,1,4,11,23,7,7,1,9.61,-15,37,w
5,3,6,5,1,4,11,21,7,7,1,9.61,-15,37,w
5,3,14,6,1,3,9,20,7,7,1,9.61,-15,37,w
5,4,14,5,2,4,10,19,7,7,1,9.61,-15,37,w
5,6,17,3,2,3,10,15,7,7,1,9.61,-15,37,w
5,6,23,8,6,3,10,16,7,7,1,9.61,-15,37,w
3,6,23,12,6,2,5,9,7,7,1,9.61,-15,37,w
6,5,29,14,7,3,3,8,7,7,1,9.61,-15,37,w
5,7,28,14,7,3,3,7,7,7,1,9.61,-15,37,w
6,6,27,13,7,4,3,7,7,7,1,9.61,-15,37,w
4,6,20,13,7,4,3,5,7,7,1,9.61,-15,37,w
6,5,20,13,7,3,3,7,7,7,1,9.61,-15,37,w
8,6,17,17,11,6,14,8,7,7,1,9.61,-15,37,w
10,8,17,13,8,6,20,5,8,7,3,14.3,-12.9,36.9,w
12,8,22,11,8,6,24,13,8,7,3,11.9,-7.07,38.9,w
10,9,21,10,10,6,26,13,8,7,3,11.9,-7.05,39.5,w
10,8,23,10,10,6,34,18,8,7,4,11.7,-7.48,41,w
12,8,24,13,10,6,38,21,8,7,4,13.8,-2.13,39.6,w
12,9,24,15,10,6,40,22,8,7,4,12.8,-5.23,39.2,w
11,8,25,15,9,6,40,24,8,7,4,13.8,-2.77,40.4,w
8,5,26,14,6,3,42,26,8,7,5,13,-4.79,39.5,w
7,4,20,13,6,4,36,28,8,7,5,13.7,-5.49,40.6,w
7,7,20,12,8,5,36,20,8,7,5,13.3,-7.21,41.2,w
7,9,22,12,6,7,40,29,8,7,5,11.1,-7.95,42,w
8,8,19,14,5,10,34,24,8,7,5,7.91,-6.64,43.6,w
7,8,23,16,8,11,30,21,8,7,5,8.75,-5.47,41.7,w
7,8,24,17,13,14,30,23,8,8,5,5.1,-5.51,41,w
8,8,26,17,17,19,32,19,8,8,5,5.37,-6.09,40.4,w
8,9,25,19,28,27,21,17,8,8,5,2.19,-4.38,39.8,w
7,12,26,22,28,28,23,16,8,9,5,0.508,-3.87,38.9,w
7,9,22,24,35,30,25,18,8,9,5,-3.2,0.391,37.4,w
6,6,16,25,36,28,18,10,8,9,5,-6.64,0.801,36.7,w
4,7,16,22,37,25,17,11,9,9,5,-6.17,2.27,37.9,w
4,7,12,19,37,25,20,11,9,10,5,-10,-0.156,38.5,w
4,7,13,16,35,24,22,8,8,9,4,-5.8,-0.293,38.7,w
5,7,12,17,34,20,18,9,8,9,4,-2.34,-7.64,41.1,w
5,7,12,13,22,11,17,9,8,9,4,-1.02,-5.18,41.3,w
5,5,15,10,21,10,15,10,8,8,4,2.27,-6.72,42.4,w
4,4,20,8,16,7,11,8,8,8,4,6.25,-4.9,42.3,w
4,5,21,7,15,7,13,9,8,8,4,6.25,-4.9,42.3,w
4,5,30,8,15,8,15,14,8,8,4,6.25,-4.9,42.3,w
5,5,31,10,15,8,12,15,8,8,4,6.25,-4.9,42.3,w
7,5,37,11,12,6,11,15,8,8,4,6.25,-4.9,42.3,w
5,5,39,10,12,6,12,15,8,8,4,6.25,-4.9,42.3,w
5,4,39,9,17,6,14,14,8,8,4,6.25,-4.9,42.3,w
5,4,36,10,20,7,13,13,8,7,5,12.6,-6.31,42.5,w
5,5,32,11,24,10,17,16,8,7,5,12.6,-6.31,42.5,w
6,4,33,12,23,14,18,16,8,7,5,12.3,-8.18,43.8,w
5,3,26,12,22,12,22,11,8,7,5,11.4,-9.02,43,w
5,4,29,13,28,17,28,9,8,7,5,7.07,-8.48,43.9,w
